match_id,country,league,season,week,date,home_team,away_team,home_goal,away_goal,result,home_lineup,away_lineup,home_passes,away_passes
0,fake,fake,1996,30,0,Liverpool,Chelsea,2.0,4.0,loss,Kolo Touré - Aleksandar Kolarov - Gary Gardner - Kieron Dyer - Danny Rose - Cheick Tioté - Ivan Klasnic - Eric Lichaj - Chicharito - Andrea Orlandi - David de Gea,Jamie O'Hara - Alexandre Song - Danny Graham - Jonathan Walters - Albert Crusat - Heidar Helguson - John Ruddy - Craig Dawson - Landon Donovan - Kevin Foley - Demba Ba,25 - 23 - 44 - 0 - 11 - 28 - 7 - 26 - 40 - 7 - 11,21 - 40 - 42 - 25 - 40 - 38 - 43 - 6 - 36 - 34 - 11
0,fake,fake,1996,30,0,Queens Park Rangers,Sunderland,2.0,3.0,loss,Jazz Richards - David Vaughan - Craig Gardner - Leon Osman - Mark Gower - James McFadden - David Edwards - Eggert Jónsson - Lucas Leiva - Bradley Orr - Brad Friedel,Jon Flanagan - Grant Holt - Jussi Jääskeläinen - Christopher Samba - Chris Martin - Luka Modric - Karl Henry - Anthony Pilkington - Brett Emerton - Anton Ferdinand - Ben Amos,16 - 22 - 22 - 46 - 5 - 37 - 25 - 3 - 37 - 16 - 23,30 - 42 - 12 - 17 - 28 - 31 - 18 - 4 - 44 - 38 - 9
0,fake,fake,1996,30,0,Aston Villa,Wolverhampton Wanderers,3.0,3.0,tie,Clint Dempsey - Jermain Defoe - David Jones - Brede Hangeland - Adam Johnson - David Luiz - José Bosingwa - John Arne Riise - John Heitinga - Leighton Baines - Andrew Crofts,Billy Jones - Fabricio Coloccini - Emile Heskey - Luis Suárez - Jake Livermore - Daniel Ayala - John Terry - Dedryck Boyata - Gareth McAuley - Bradley Johnson - Asmir Begovic,21 - 38 - 36 - 21 - 41 - 24 - 11 - 26 - 17 - 44 - 7,14 - 29 - 20 - 45 - 32 - 30 - 42 - 19 - 2 - 32 - 29
0,fake,fake,1996,30,0,Arsenal,West Bromwich Albion,2.0,2.0,tie,Fabrice Muamba - Jack Colback - Jason Roberts - Adlène Guédioura - Asamoah Gyan - José Enrique - David Goodwillie - Aaron Hughes - Adam Henley - Dean Whitehead - Gervinho,Grant Hanley - Jermaine Jenas - Declan Rudd - David Wheater - Kieran Gibbs - Ciaran Clark - Hugo Rodallega - Florent Malouda - Adam Hammill - David Fox - Gylfi Sigurdsson,7 - 18 - 44 - 2 - 5 - 30 - 23 - 47 - 18 - 7 - 10,8 - 19 - 27 - 12 - 44 - 6 - 37 - 14 - 12 - 9 - 34
0,fake,fake,1996,30,0,Norwich City,Blackburn Rovers,2.0,3.0,loss,Andrew Johnson - Graham Dorrans - Kemy Agustien - David Pizarro - James Milner - James Perch - Anderson - Luke Young - Bobby Zamora - Kevin Davies - Conor Sammon,Jody Craddock - Fitz Hall - Frank Lampard - Connor Wickham - Kyle Naughton - Davide Santon - DJ Campbell - Angel Rangel - Gareth Bale - Gary Cahill - Jonny Evans,37 - 34 - 2 - 2 - 43 - 12 - 41 - 25 - 7 - 32 - 15,19 - 36 - 38 - 47 - 18 - 40 - 18 - 18 - 39 - 14 - 23
0,fake,fake,1996,30,0,Stoke City,Everton,3.0,2.0,win,Leon Britton - Franco Di Santo - Carlos Tevez - Jordan Henderson - Jay Bothroyd - David Silva - Jean Beausejour - Adam Bogdan - Danny Welbeck - Bryan Ruiz - Leon Best,Marcos Alonso - Danny Higginbotham - James McArthur - Andreas Weimann - Barry Bannan - Brad Guzan - Chris Brunt - Chris Baird - Gaël Givet - Darren Bent - Jonjo Shelvey,5 - 14 - 23 - 32 - 38 - 43 - 4 - 33 - 18 - 42 - 46,43 - 26 - 22 - 16 - 32 - 23 - 28 - 13 - 7 - 12 - 5
0,fake,fake,1996,31,0,Aston Villa,Newcastle United,3.0,2.0,win,Clint Dempsey - Jermain Defoe - Adam Johnson - Andrew Crofts - David Jones - John Heitinga - José Bosingwa - John Arne Riise - David Luiz - Liam Ridgewell - Leighton Baines,Armand Traore - Kyle Walker - Daniel Agger - Ashley Williams - Grétar Steinsson - Daniel Sturridge - Didier Drogba - Danny Murphy - Carlos Cuellar - Fabian Delph - Jason Lowe,21 - 38 - 41 - 7 - 36 - 17 - 11 - 26 - 24 - 29 - 44,9 - 6 - 44 - 23 - 5 - 34 - 9 - 25 - 46 - 10 - 35
0,fake,fake,1996,31,0,Arsenal,Queens Park Rangers,1.0,3.0,loss,Adam Henley - Fabio - Gabriel Agbonlahor - Fabrice Muamba - José Enrique - Dean Whitehead - Dirk Kuyt - Jack Colback - Adlène Guédioura - Asamoah Gyan - Gervinho,Lucas Leiva - Mark Gower - James McFadden - Craig Gardner - Eggert Jónsson - Leon Osman - Jazz Richards - Mark Bunn - Gabriel Obertan - Dickson Etuhu - David Vaughan,18 - 25 - 18 - 7 - 30 - 7 - 30 - 18 - 2 - 5 - 10,37 - 5 - 37 - 22 - 3 - 46 - 16 - 40 - 19 - 40 - 22
0,fake,fake,1996,31,0,Norwich City,Liverpool,2.0,1.0,win,David Pizarro - Josh McEachran - Conor Sammon - Graham Dorrans - Luke Young - Anderson - Andrew Johnson - James Milner - James Perch - Bobby Zamora - Kemy Agustien,Eric Lichaj - David de Gea - Andrea Orlandi - Aleksandar Kolarov - Ivan Klasnic - Denis Stracqualursi - Kieron Dyer - Cheick Tioté - Kolo Touré - Anthony Forde - Anthony Modeste,2 - 9 - 15 - 34 - 25 - 41 - 37 - 43 - 12 - 7 - 2,26 - 11 - 7 - 23 - 7 - 29 - 0 - 28 - 25 - 26 - 4
0,fake,fake,1996,31,0,Stoke City,Manchester United,3.0,3.0,tie,Danny Welbeck - Leon Best - Jean Beausejour - Bryan Ruiz - David Silva - James McClean - Christophe Berra - Andrew Surman - Carlos Tevez - Jay Bothroyd - Franco Di Santo,Antolín Alcaraz - Keiren Westwood - Emmanuel Frimpong - Magaye Gueye - Mark Schwarzer - James McCarthy - Ahmed El Mohamady - Joe Allen - Alex Oxlade-Chamberlain - Marc Albrighton - Mario Balotelli,18 - 46 - 4 - 42 - 43 - 17 - 22 - 6 - 23 - 38 - 14,32 - 37 - 40 - 19 - 19 - 45 - 5 - 13 - 29 - 30 - 16
0,fake,fake,1996,31,0,Everton,Bolton Wanderers,2.0,4.0,loss,Barry Bannan - Andreas Weimann - Gaël Givet - Charles N'Zogbia - Marcos Alonso - David Davis - Darren Bent - Brad Guzan - Danny Higginbotham - Jonjo Shelvey - Chris Brunt,Alex - Haris Vuckic - Diniyar Bilyaletdinov - Elliott Ward - Jonathan Woodgate - James Morrison - Joleon Lescott - Apostolos Vellios - Djibril Cissé - Henrique Hilário - Anders Lindegaard,32 - 16 - 7 - 36 - 43 - 17 - 12 - 23 - 26 - 5 - 28,31 - 41 - 26 - 46 - 34 - 40 - 14 - 40 - 11 - 28 - 23
0,fake,fake,1996,31,0,Blackburn Rovers,Tottenham Hotspur,3.0,2.0,win,Jody Craddock - Chris Eagles - Angel Rangel - Frank Lampard - DJ Campbell - Kyle Naughton - Fitz Hall - Gareth Barry - Gareth Bale - Davide Santon - Jonny Evans,Kevin Doyle - Kenwyne Jones - Luis Antonio Valencia - Craig Gordon - Aaron Ramsey - Garry Monk - David Dunn - Charlie Adam - Andy Carroll - Benoit Assou-Ekotto - David Junior Hoilett,19 - 10 - 18 - 38 - 18 - 18 - 36 - 21 - 39 - 40 - 23,20 - 18 - 5 - 45 - 5 - 5 - 41 - 29 - 7 - 29 - 3
0,fake,fake,1996,31,0,West Bromwich Albion,Swansea City,2.0,2.0,tie,Kieran Gibbs - Florent Malouda - Jermaine Jenas - Grant Hanley - Ciaran Clark - Gylfi Sigurdsson - David Wheater - Adam Hammill - David Fox - Declan Rudd - Mark Davies,Andy Wilkinson - George Elokobi - Johan Djourou - Danny Simpson - Francis Coquelin - Dimitar Berbatov - Hatem Ben Arfa - Alan Hutton - Marcus Olsson - Jamie Mackie - Glenn Whelan,44 - 14 - 19 - 8 - 6 - 34 - 12 - 12 - 9 - 27 - 20,14 - 20 - 16 - 9 - 27 - 26 - 45 - 24 - 12 - 21 - 30
0,fake,fake,1996,31,0,Wolverhampton Wanderers,Fulham,2.0,4.0,loss,John Obi Mikel - Fabricio Coloccini - Emile Heskey - Ashley Young - Billy Jones - Luis Suárez - Asmir Begovic - Gareth McAuley - Cameron Jerome - Dedryck Boyata - John Terry,Kerim Frei - Louis Saha - Ben Watson - Marouane Chamakh - Joe Riley - Keith Andrews - Darren Fletcher - Emmerson Boyce - Jerome Thomas - Jermaine Beckford - Ali Al Habsi,1 - 29 - 20 - 26 - 14 - 45 - 29 - 2 - 14 - 19 - 42,34 - 8 - 24 - 44 - 19 - 38 - 16 - 32 - 39 - 31 - 44
0,fake,fake,1996,31,0,Sunderland,Wigan Athletic,3.0,3.0,tie,Anthony Pilkington - Ben Amos - Jon Flanagan - Anton Ferdinand - Jussi Jääskeläinen - Carl Jenkinson - Chris Martin - Damien Duff - Grant Holt - Christopher Samba - Luka Modric,Joey Barton - Fraizer Campbell - Glen Johnson - Chris Smalling - Craig Bellamy - Jordi Gómez - Ledley King - Marc-Antoine Fortuné - Lee Cattermole - David Stockdale - Edin Dzeko,4 - 9 - 30 - 38 - 12 - 33 - 28 - 28 - 42 - 17 - 31,17 - 28 - 8 - 5 - 24 - 39 - 34 - 41 - 12 - 26 - 33
0,fake,fake,1996,31,0,Chelsea,Manchester City,3.0,3.0,tie,Demba Ba - Craig Dawson - Heidar Helguson - John O'Shea - Jamie O'Hara - Albert Crusat - Luke Moore - Jonathan Walters - Kevin Foley - Landon Donovan - Danny Graham,Chris Herd - Emmanuel Adebayor - Adam Drury - Danny Gabbidon - Ben Foster - Jonás Gutiérrez - Jay Spearing - Doni - Jonny Howson - Bacary Sagna - Gabriel Tamas,11 - 6 - 38 - 24 - 21 - 40 - 23 - 25 - 34 - 36 - 42,31 - 19 - 46 - 8 - 30 - 45 - 12 - 27 - 32 - 6 - 31
0,fake,fake,1996,32,0,Liverpool,Newcastle United,2.0,3.0,loss,Cheick Tioté - Ivan Klasnic - Eric Lichaj - Danny Rose - Gary Gardner - Anthony Forde - Andrea Orlandi - Aleksandar Kolarov - Chicharito - Kieron Dyer - Anthony Modeste,Carlos Cuellar - Daniel Sturridge - Fabian Delph - Grétar Steinsson - Jason Lowe - Didier Drogba - Danny Murphy - Kyle Walker - Daniel Agger - Ashley Williams - Clint Hill,28 - 7 - 26 - 11 - 44 - 26 - 7 - 23 - 40 - 0 - 4,46 - 34 - 10 - 5 - 35 - 9 - 25 - 6 - 44 - 23 - 27
0,fake,fake,1996,32,0,Queens Park Rangers,Manchester United,2.0,3.0,loss,Gabriel Obertan - Eggert Jónsson - David Edwards - Mark Gower - Brad Friedel - Jazz Richards - Craig Gardner - David Vaughan - Bradley Orr - Lucas Leiva - Leon Osman,Mark Schwarzer - Emmanuel Frimpong - Dorus de Vries - Marc Albrighton - Marc Tierney - Jamie Carragher - Alex Oxlade-Chamberlain - Joe Allen - Antolín Alcaraz - Mario Balotelli - James McCarthy,19 - 3 - 25 - 5 - 23 - 16 - 22 - 22 - 16 - 37 - 46,19 - 40 - 47 - 30 - 9 - 24 - 29 - 13 - 32 - 16 - 45
0,fake,fake,1996,32,0,Aston Villa,Bolton Wanderers,3.0,4.0,loss,Jermain Defoe - David Luiz - Liam Ridgewell - Andrew Crofts - Leighton Baines - José Bosingwa - David Jones - Leroy Lita - Elliott Bennett - Brede Hangeland - John Arne Riise,Djibril Cissé - Haris Vuckic - Elliott Ward - Gaël Clichy - Joleon Lescott - Ashley Cole - Alex - Henrique Hilário - Darron Gibson - Anders Lindegaard - James Morrison,38 - 24 - 29 - 7 - 44 - 11 - 36 - 6 - 38 - 21 - 26,11 - 41 - 46 - 25 - 14 - 33 - 31 - 28 - 44 - 23 - 40
0,fake,fake,1996,32,0,Arsenal,Tottenham Hotspur,1.0,2.0,loss,David Goodwillie - Asamoah Gyan - José Enrique - Dean Whitehead - Dirk Kuyt - Gervinho - Adam Henley - Jack Colback - Adlène Guédioura - Fabio - Gabriel Agbonlahor,Benoit Assou-Ekotto - Kenwyne Jones - David Dunn - Andy Carroll - Danny Guthrie - Aaron Ramsey - Garry Monk - David Junior Hoilett - Charlie Adam - Luis Antonio Valencia - Darren Pratley,23 - 5 - 30 - 7 - 30 - 10 - 18 - 18 - 2 - 25 - 18,29 - 18 - 41 - 7 - 48 - 5 - 5 - 3 - 29 - 5 - 18
0,fake,fake,1996,32,0,Norwich City,Swansea City,2.0,3.0,loss,Anderson - Josh McEachran - Jack Rodwell - Kemy Agustien - Bobby Zamora - Marc Wilson - David Pizarro - Kevin Davies - Graham Dorrans - Conor Sammon - James Milner,Danny Simpson - Alejandro Faurlin - Johan Djourou - Glenn Whelan - Hatem Ben Arfa - Francis Coquelin - David N'Gog - Branislav Ivanovic - George Elokobi - Alan Hutton - Andy Wilkinson,41 - 9 - 34 - 2 - 7 - 14 - 2 - 32 - 34 - 15 - 43,9 - 7 - 16 - 30 - 45 - 27 - 42 - 31 - 20 - 24 - 14
0,fake,fake,1996,32,0,Stoke City,Fulham,2.0,4.0,loss,James McClean - Franco Di Santo - Carlos Tevez - Leon Britton - Leon Best - Bryan Ruiz - Jordan Henderson - David Silva - Christophe Berra - Danny Welbeck - Jean Beausejour,Ben Watson - Marouane Chamakh - Jermaine Beckford - Joe Riley - Emmerson Boyce - Darren Fletcher - Kerim Frei - Keith Andrews - Jerome Thomas - Aaron Wilbraham - Juan Mata,17 - 14 - 23 - 5 - 46 - 42 - 32 - 43 - 22 - 18 - 4,24 - 44 - 31 - 19 - 32 - 16 - 34 - 38 - 39 - 22 - 35
0,fake,fake,1996,32,0,Everton,Wigan Athletic,2.0,3.0,loss,Charles N'Zogbia - Jonjo Shelvey - Darren Bent - Chris Brunt - Gonzalo Jara - Danny Higginbotham - Gaël Givet - Andreas Weimann - Chris Baird - Brad Guzan - David Davis,Jordi Gómez - Joey Barton - Leon Barnett - Ledley King - James Collins - Edin Dzeko - Lee Cattermole - Chris Smalling - Craig Bellamy - David Stockdale - Marc-Antoine Fortuné,36 - 5 - 12 - 28 - 13 - 26 - 7 - 16 - 13 - 23 - 17,39 - 17 - 11 - 34 - 17 - 33 - 12 - 5 - 24 - 26 - 41
0,fake,fake,1996,32,0,Blackburn Rovers,Manchester City,3.0,3.0,tie,Jonny Evans - DJ Campbell - Angel Rangel - Kyle Naughton - Frank Lampard - Joe Hart - Chris Eagles - Davide Santon - Jody Craddock - Gary Cahill - Fitz Hall,Emmanuel Adebayor - Ben Foster - Chris Herd - Laurent Koscielny - Gabriel Tamas - Jonás Gutiérrez - Gary Caldwell - Doni - Bacary Sagna - Mahamadou Diarra - Jonny Howson,23 - 18 - 18 - 18 - 38 - 24 - 10 - 40 - 19 - 14 - 36,19 - 30 - 31 - 9 - 31 - 45 - 32 - 27 - 6 - 12 - 32
0,fake,fake,1996,32,0,West Bromwich Albion,Chelsea,2.0,3.0,loss,Adel Taarabt - Kieran Gibbs - Ciaran Clark - David Wheater - Mark Davies - Jermaine Jenas - Florent Malouda - Andrey Arshavin - David Fox - Grant Hanley - Adam Hammill,Jonathan Walters - John O'Shea - John Ruddy - Craig Dawson - Heidar Helguson - Alexandre Song - Danny Graham - Albert Crusat - Fernando Torres - Kevin Foley - Luke Moore,34 - 44 - 6 - 12 - 20 - 19 - 14 - 42 - 9 - 8 - 12,25 - 24 - 43 - 6 - 38 - 40 - 42 - 40 - 9 - 34 - 23
0,fake,fake,1996,32,0,Wolverhampton Wanderers,Sunderland,2.0,3.0,loss,Dedryck Boyata - Billy Jones - Gareth McAuley - Daniel Ayala - John Obi Mikel - Cameron Jerome - John Terry - Emile Heskey - Asmir Begovic - Jake Livermore - Bradley Johnson,André Santos - Carl Jenkinson - Karl Henry - Jussi Jääskeläinen - Jon Flanagan - Brett Emerton - Chris Martin - Christopher Samba - Anton Ferdinand - Ben Amos - Grant Holt,19 - 14 - 2 - 30 - 1 - 14 - 42 - 20 - 29 - 32 - 32,20 - 33 - 18 - 12 - 30 - 44 - 28 - 17 - 38 - 9 - 42
0,fake,fake,1996,33,0,Newcastle United,Queens Park Rangers,3.0,3.0,tie,Daniel Agger - Grétar Steinsson - Ashley Williams - Jonas Olsson - Fabian Delph - Jermaine Pennant - Kyle Walker - Daniel Sturridge - Carlos Cuellar - Didier Drogba - Danny Murphy,James McFadden - Mark Gower - Bradley Orr - Gabriel Obertan - Lucas Leiva - Craig Gardner - Eggert Jónsson - Brad Friedel - Dickson Etuhu - Mark Bunn - David Vaughan,44 - 5 - 23 - 30 - 10 - 35 - 6 - 34 - 46 - 9 - 25,37 - 5 - 16 - 19 - 37 - 22 - 3 - 23 - 40 - 40 - 22
0,fake,fake,1996,33,0,Liverpool,Aston Villa,1.0,3.0,loss,Ivan Klasnic - Eric Lichaj - Kolo Touré - Aleksandar Kolarov - Kieron Dyer - Denis Stracqualursi - Anthony Modeste - Cheick Tioté - Andrea Orlandi - Danny Rose - Anthony Forde,Elliott Bennett - David Jones - Adam Johnson - Jermain Defoe - Leighton Baines - José Bosingwa - Clint Dempsey - Brede Hangeland - John Heitinga - Liam Ridgewell - Andrew Crofts,7 - 26 - 25 - 23 - 0 - 29 - 4 - 28 - 7 - 11 - 26,38 - 36 - 41 - 38 - 44 - 11 - 21 - 21 - 17 - 29 - 7
0,fake,fake,1996,33,0,Manchester United,Arsenal,3.0,1.0,win,Keiren Westwood - Ahmed El Mohamady - Jamie Carragher - Marc Albrighton - Marc Tierney - Alex Oxlade-Chamberlain - Joe Allen - Dorus de Vries - Mark Schwarzer - Antolín Alcaraz - Mario Balotelli,Gervinho - Jason Roberts - Adam Henley - Fabrice Muamba - Dirk Kuyt - Gabriel Agbonlahor - Jack Colback - Adlène Guédioura - Asamoah Gyan - David Goodwillie - Fabio,37 - 5 - 24 - 30 - 9 - 29 - 13 - 47 - 19 - 32 - 16,10 - 44 - 18 - 7 - 30 - 18 - 18 - 2 - 5 - 23 - 25
0,fake,fake,1996,33,0,Bolton Wanderers,Norwich City,4.0,2.0,win,Alex - Joleon Lescott - Anders Lindegaard - Djibril Cissé - Haris Vuckic - Darron Gibson - James Morrison - Gaël Clichy - Apostolos Vellios - Diniyar Bilyaletdinov - Henrique Hilário,Luke Young - Josh McEachran - Kemy Agustien - Jack Rodwell - Andrew Johnson - Kevin Davies - Conor Sammon - Graham Dorrans - James Milner - David Pizarro - James Perch,31 - 14 - 23 - 11 - 41 - 44 - 40 - 25 - 40 - 26 - 28,25 - 9 - 2 - 34 - 37 - 32 - 15 - 34 - 43 - 2 - 12
0,fake,fake,1996,33,0,Tottenham Hotspur,Stoke City,2.0,3.0,loss,Danny Guthrie - Kieran Richardson - Luis Antonio Valencia - David Dunn - Craig Gordon - Benoit Assou-Ekotto - David Junior Hoilett - Aaron Ramsey - Kevin Doyle - Garry Monk - Andy Carroll,Carlos Tevez - James McClean - Bryan Ruiz - Leon Britton - Leon Best - David Silva - Adam Bogdan - Jay Bothroyd - Danny Welbeck - Andrew Surman - Franco Di Santo,48 - 32 - 5 - 41 - 45 - 29 - 3 - 5 - 20 - 5 - 7,23 - 17 - 42 - 5 - 46 - 43 - 33 - 38 - 18 - 6 - 14
0,fake,fake,1996,33,0,Swansea City,Everton,2.0,2.0,tie,Branislav Ivanovic - Johan Djourou - Francis Coquelin - David N'Gog - Dimitar Berbatov - Danny Simpson - Alejandro Faurlin - Jamie Mackie - Alan Hutton - Glenn Whelan - Andy Wilkinson,Jonjo Shelvey - Chris Baird - Andreas Weimann - Marcos Alonso - Danny Higginbotham - Charles N'Zogbia - Chris Brunt - Brad Guzan - Gonzalo Jara - Darren Bent - David Davis,31 - 16 - 27 - 42 - 26 - 9 - 7 - 21 - 24 - 30 - 14,5 - 13 - 16 - 43 - 26 - 36 - 28 - 23 - 13 - 12 - 17
0,fake,fake,1996,33,0,Fulham,Blackburn Rovers,3.0,3.0,tie,Darren Fletcher - Ali Al Habsi - Keith Andrews - Juan Mata - Emmerson Boyce - Kerim Frei - Louis Saha - Jerome Thomas - Aaron Lennon - Jermaine Beckford - Joe Riley,DJ Campbell - Connor Wickham - Frank Lampard - Jody Craddock - Fitz Hall - Gareth Barry - Gary Cahill - Davide Santon - Angel Rangel - Gareth Bale - Jonny Evans,16 - 44 - 38 - 35 - 32 - 34 - 8 - 39 - 18 - 31 - 19,18 - 47 - 38 - 19 - 36 - 21 - 14 - 40 - 18 - 39 - 23
0,fake,fake,1996,33,0,Wigan Athletic,West Bromwich Albion,2.0,2.0,tie,Fábio Aurélio - Glen Johnson - Jordi Gómez - Ledley King - Fraizer Campbell - David Stockdale - Edin Dzeko - Craig Bellamy - Joey Barton - Lee Cattermole - Chris Smalling,Grant Hanley - Adam Hammill - Gylfi Sigurdsson - Florent Malouda - Hugo Rodallega - Mark Davies - Kieran Gibbs - Declan Rudd - David Wheater - Ciaran Clark - Andrey Arshavin,8 - 8 - 39 - 34 - 28 - 26 - 33 - 24 - 17 - 12 - 5,8 - 12 - 34 - 14 - 37 - 20 - 44 - 27 - 12 - 6 - 42
0,fake,fake,1996,33,0,Manchester City,Wolverhampton Wanderers,3.0,3.0,tie,Doni - Jonny Howson - Gabriel Tamas - Gary Caldwell - Danny Gabbidon - Jonás Gutiérrez - Laurent Koscielny - Emmanuel Adebayor - Chris Herd - Mahamadou Diarra - Adam Drury,Bradley Johnson - Daniel Ayala - Jake Livermore - John Obi Mikel - Emile Heskey - Ashley Young - Cameron Jerome - Fabricio Coloccini - Luis Suárez - Asmir Begovic - John Terry,27 - 32 - 31 - 32 - 8 - 45 - 9 - 19 - 31 - 12 - 46,32 - 30 - 32 - 1 - 20 - 26 - 14 - 29 - 45 - 29 - 42
0,fake,fake,1996,33,0,Chelsea,Sunderland,3.0,2.0,win,Albert Crusat - Landon Donovan - Craig Dawson - Alexandre Song - Demba Ba - Kevin Foley - John O'Shea - John Ruddy - Jonathan Walters - Fernando Torres - Luke Moore,Karl Henry - Grant Holt - Anton Ferdinand - Jussi Jääskeläinen - André Santos - Ben Amos - Anthony Pilkington - Damien Duff - Carl Jenkinson - Jon Flanagan - Christopher Samba,40 - 36 - 6 - 40 - 11 - 34 - 24 - 43 - 25 - 9 - 23,18 - 42 - 38 - 12 - 20 - 9 - 4 - 28 - 33 - 30 - 17
0,fake,fake,1996,34,0,Newcastle United,Blackburn Rovers,3.0,3.0,tie,Grétar Steinsson - Ashley Williams - Daniel Agger - Daniel Sturridge - Danny Murphy - Carlos Cuellar - Armand Traore - Fabian Delph - Clint Hill - Jermaine Pennant - Didier Drogba,Connor Wickham - DJ Campbell - Chris Eagles - Gareth Bale - Gary Cahill - Angel Rangel - Jonny Evans - Joe Hart - Fitz Hall - Kyle Naughton - Davide Santon,5 - 23 - 44 - 34 - 25 - 46 - 9 - 10 - 27 - 35 - 9,47 - 18 - 10 - 39 - 14 - 18 - 23 - 24 - 36 - 18 - 40
0,fake,fake,1996,34,0,Everton,West Bromwich Albion,2.0,2.0,tie,James McArthur - Andreas Weimann - Gonzalo Jara - Marcos Alonso - Chris Baird - Chris Brunt - Darren Bent - Danny Higginbotham - David Davis - Jonjo Shelvey - Barry Bannan,David Fox - Declan Rudd - Ciaran Clark - Adel Taarabt - Adam Hammill - Gylfi Sigurdsson - David Wheater - Mark Davies - Grant Hanley - Kieran Gibbs - Florent Malouda,22 - 16 - 13 - 43 - 13 - 28 - 12 - 26 - 17 - 5 - 32,9 - 27 - 6 - 34 - 12 - 34 - 12 - 20 - 8 - 44 - 14
0,fake,fake,1996,34,0,Stoke City,Wolverhampton Wanderers,3.0,3.0,tie,Leon Best - Adam Bogdan - Christophe Berra - David Silva - James McClean - Carlos Tevez - Leon Britton - Franco Di Santo - Jay Bothroyd - Jordan Henderson - Danny Welbeck,John Obi Mikel - John Terry - Billy Jones - Jake Livermore - Ashley Young - Gareth McAuley - Luis Suárez - Daniel Ayala - Cameron Jerome - Fabricio Coloccini - Bradley Johnson,46 - 33 - 22 - 43 - 17 - 23 - 5 - 14 - 38 - 32 - 18,1 - 42 - 14 - 32 - 26 - 2 - 45 - 30 - 14 - 29 - 32
0,fake,fake,1996,34,0,Norwich City,Sunderland,3.0,3.0,tie,Graham Dorrans - Jack Rodwell - Conor Sammon - James Perch - Luke Young - Kemy Agustien - Andrew Johnson - Marc Wilson - James Milner - Josh McEachran - Anderson,Anthony Pilkington - Karl Henry - Carl Jenkinson - André Santos - Christopher Samba - Grant Holt - Brett Emerton - Anton Ferdinand - Ben Amos - Chris Martin - Jussi Jääskeläinen,34 - 34 - 15 - 12 - 25 - 2 - 37 - 14 - 43 - 9 - 41,4 - 18 - 33 - 20 - 17 - 42 - 44 - 38 - 9 - 28 - 12
0,fake,fake,1996,34,0,Arsenal,Chelsea,1.0,4.0,loss,Jack Colback - José Enrique - Fabio - Gervinho - Fabrice Muamba - Dean Whitehead - Gabriel Agbonlahor - David Goodwillie - Adlène Guédioura - Aaron Hughes - Asamoah Gyan,John O'Shea - Jamie O'Hara - Albert Crusat - Heidar Helguson - Alexandre Song - Kevin Foley - John Ruddy - Luke Moore - Landon Donovan - Jonathan Walters - Danny Graham,18 - 30 - 25 - 10 - 7 - 7 - 18 - 23 - 2 - 47 - 5,24 - 21 - 40 - 38 - 40 - 34 - 43 - 23 - 36 - 25 - 42
0,fake,fake,1996,34,0,Aston Villa,Manchester City,2.0,3.0,loss,Clint Dempsey - Leighton Baines - Brede Hangeland - Jermain Defoe - David Luiz - Andrew Crofts - José Bosingwa - Liam Ridgewell - Leroy Lita - John Arne Riise - John Heitinga,Mahamadou Diarra - Danny Gabbidon - Bacary Sagna - Laurent Koscielny - Emmanuel Adebayor - Doni - Adam Drury - Ben Foster - Jonny Howson - Jonás Gutiérrez - Chris Herd,21 - 44 - 21 - 38 - 24 - 7 - 11 - 29 - 6 - 26 - 17,12 - 8 - 6 - 9 - 19 - 27 - 46 - 30 - 32 - 45 - 31
0,fake,fake,1996,34,0,Queens Park Rangers,Wigan Athletic,3.0,2.0,win,Lucas Leiva - Brad Friedel - Eggert Jónsson - Jazz Richards - Mark Gower - Bradley Orr - Dickson Etuhu - Gabriel Obertan - Mark Bunn - Leon Osman - David Edwards,Leon Barnett - Craig Bellamy - Marc-Antoine Fortuné - Chris Smalling - Jordi Gómez - Edin Dzeko - Fraizer Campbell - Joey Barton - Lee Cattermole - Glen Johnson - Ledley King,37 - 23 - 3 - 16 - 5 - 16 - 40 - 19 - 40 - 46 - 25,11 - 24 - 41 - 5 - 39 - 33 - 28 - 17 - 12 - 8 - 34
0,fake,fake,1996,34,0,Liverpool,Fulham,2.0,3.0,loss,Anthony Forde - Kolo Touré - Cheick Tioté - Denis Stracqualursi - Eric Lichaj - Chicharito - Anthony Modeste - Kieron Dyer - Gary Gardner - Aleksandar Kolarov - Ivan Klasnic,Juan Mata - Aaron Lennon - Aaron Wilbraham - Louis Saha - Emmerson Boyce - Ben Watson - Marouane Chamakh - Jermaine Beckford - Darren Fletcher - Kerim Frei - Joe Riley,26 - 25 - 28 - 29 - 26 - 40 - 4 - 0 - 44 - 23 - 7,35 - 18 - 22 - 8 - 32 - 24 - 44 - 31 - 16 - 34 - 19
